метрополитен, подземный, подпольный
van
[ væn ]
фургон, багажный вагон
park
[ pɑ:k ]
парк, (при)парковать(ся)
boulevard
[ 'bu:lvɑ: ]
бульвар
truck
[ trʌk ]
грузовик
bicycle
[ 'baisikl ]
велосипед
train
[ trein ]
поезд, привлекать, воспитывать
coach
[ kəuʧ ]
тренировать, инструктор
border
[ 'bɔ:də ]
граница
artist
[ 'ɑ:tist ]
художник
actress
[ 'æktris ]
актриса
computer
[ kəm'pju:tə ]
компьютер
mouse
[ maus ]
мышь
teacher
[ 'ti:ʧə ]
учитель
lawyer
[ 'lɔ:jə ]
адвокат, юрист
suit
[ sju:t ]
костюм, подходить, устраивать
jail
[ ʤeil ]
тюрьма
jacket
[ 'ʤækit ]
куртка
baker
[ 'beikə ]
пекарь, булочник
butcher
[ 'buʧə ]
мясник
gardener
[ 'gɑ:dnə ]
садовник
fisherman
[ 'fiʃəmən ]
рыбак
carpenter
[ 'kɑ:pintə ]
плотник
architect
[ 'ɑ:kitekt ]
архитектор
farmer
[ 'fɑ:mə ]
фермер
locksmith
[ 'lɔksmiθ ]
слесарь
scientist
[ 'saiəntist ]
ученый
writer
[ 'raitə ]
писатель
hand
[ hænd ]
рука
rubber
[ 'rʌbə ]
резина
skin
[ skin ]
кожа
mole
[ məul ]
крот
foot
[ fut ]
нога, фут
chest
[ ʧest ]
грудь
scarf
[ skɑ:f ]
шарф
tie
[ tai ]
связь, связывать, галстук
blouse
[ blauz ]
блуза
dress
[ dres ]
платье, одеваться
shirt
[ ʃə:t ]
рубашка, блузка
jeans
[ ʤi:nz ]
джинсы
raincoat
[ 'reinkəut ]
плащ
shorts
[ ʃɔ:ts ]
трусики
sweater
[ 'swetə ]
эксплуататор
vest
[ vest ]
жилет (амер.), майка
waistcoat
[ 'weskət ]
жилет
socks
[ sɔks ]
носки (от sock)
overcoat
[ 'əuvəkəut ]
пальто
stockings
[ 'stɔkiŋz ]
чулки (от stocking)
ant
[ ænt ]
муравей
cat
[ kæt ]
кошка
deer
[ diə ]
олень, лань
lion
[ 'laiən ]
лев
pig
[ pig ]
свинья
bee
[ bi: ]
пчела
bear
[ bɛə ]
медведь, спекулянт
wolf
[ wulf ]
волк
frog
[ frɔg ]
лягушка
lizard
[ 'lized ]
ящерица
elephant
[ 'elifənt ]
слон
rabbit
[ 'ræbit ]
кролик
donkey
[ 'dɔnki ]
осел
mosquito
[ məs'ki:təu ]
комар
tiger
[ 'taigə ]
тигр
turtle
[ 'tə:tl ]
черепаха (TR!)
monkey
[ 'mʌŋki ]
обезьяна
fox
[ fɔks ]
лиса
squirrel
[ 'skwir(ə)l ]
белка
rhinoceros
[ rai'nɔsərəs ]
носорог
worm
[ wə:m ]
червь, глист, ничтожество (перен.)
spider
[ 'spaidə ]
паук
crocodile
[ 'krɔkədail ]
крокодил
snake
[ sneik ]
змея
beetle
[ 'bi:tl ]
трамбовать, дробить камни
grasshopper
[ 'grɑ:s,hɔpə ]
кузнечик
wasp
[ wɔsp ]
оса
moth
[ mɔθ ]
моль, мотылек
apple
[ æpl ]
яблоко
apricot
[ 'eiprikɔt ]
абрикос
carrot
[ 'kærət ]
морковь
fig
[ fig ]
рис. (TR!)
garlic
[ gɑ:lik ]
чеснок
onion
[ 'ʌnjən ]
лук
orange
[ 'ɔrinʤ ]
апельсин, оранжевый
peach
[ pi:ʧ ]
персик
pear
[ pɛə ]
груша
pineapple
[ 'pain,æpl ]
ананас
plum
[ plʌm ]
слива
tangerine
[ ,tænʤə'ri:n ]
мандарин (плод)
lemon
[ 'lemən ]
лимон
grapes
[ greɪps ]
виноград
melon
[ 'melən ]
дыня
peas
[ pi:z ]
горошек, горох
tomato
[ tə'mɑ:təu ]
томат, помидор
lettuce
[ 'letis ]
салат
cucumber
[ 'kju:kʌmbə ]
огурец
potato
[ pə'teitəu ]
картофель
ear
[ iə ]
ухо
beard
[ biəd ]
борода
cheek
[ ʧi:k ]
щека
chin
[ ʧin ]
подбородок
eye
[ ai ]
глаз
eyebrow
[ 'aibrau ]
бровь
forehead
[ 'fɔrid ]
лоб
head
[ hed ]
голова, главный, руководить
lip
[ lip ]
губа
mouth
[ mauθ ]
рот
nose
[ nəuz ]
нос
tongue
[ tʌŋ ]
язык
tooth
[ tu:θ ]
зуб
arm
[ ɑ:m ]
рука
back
[ bæk ]
спина, назад
elbow
[ 'elbəu ]
локоть
hair
[ hɛə ]
волосы
knee
[ ni: ]
колено
leg
[ leg ]
нога
nail
[ neil ]
ноготь, гвоздь
neck
[ nek ]
шея
shoulder
[ 'ʃəuldə ]
плечо, толкать
face
[ feis ]
лицо
palm
[ pɑ:m ]
ладонь
wrist
[ rist ]
наручный, запястье
waist
[ weist ]
талия
hip
[ hip ]
ягода шиповника
pumpkin
[ 'pʌmpkin ]
тыква
pepper
[ 'pepə ]
перец
turnip
[ 'tɜ:rnɪp ]
репа
parsley
[ 'pɑ:sli ]
петрушка (бот.)
lime
[ laim ]
известь
dog
[ dɔg ]
собака
corner
[ 'kɔ:nə ]
угол
cow
[ kau ]
корова
drawer
[ 'drɔ:ə ]
чертежник
goat
[ gəut ]
козел, коза
jaw
[ ʤɔ: ]
челюсть
model
[ mədl ]
модель
pen
[ pen ]
ручка
pupil
[ pju:pl ]
ученик
rat
[ ræt ]
крыса
sheep
[ 'ʃi:p ]
овца, овцы
swing
[ swiŋ ]
качание, качели, качаться, колебаться
grater
[ 'greitə ]
терка
briefcase
[ 'bri:f‚keɪs ]
портфель
strawberries
[ 'strɔ:bəriz ]
клубника
cherries
[ 'ʧeriz ]
вишни (от cherry)
dates
[ deits ]
даты (от date)
braces
[ 'breɪsɪz ]
подтяжки
gloves
[ glʌvz ]
перчатки (от glove)
pyjamas
[ pə'ʤɑ:məz ]
пижама
cricket
[ 'krikit ]
крикет (спорт.)
beetroot
[ 'bi:tru:t ]
красная свекла
badger
[ 'bæʤə ]
барсук, травить
bench
[ benʧ ]
скамейка
flea
[ fli: ]
блоха
doll
[ dɔl ]
кукла
rattle
[ 'rætl ]
трещать, греметь, грохотать; треск, грохот, погремушка, трещотка
cradle
[ 'kreidl ]
колыбель, убаюкивать
infant
[ 'infənt ]
младенец
mason
[ 'meisn ]
каменщик
foreman
[ 'fɔ:mən ]
мастер, старший рабочий, техник, прораб
nostril
[ 'nɔstril ]
ноздря
calf
[ kɑ:f ]
слоненок, теленок, молодой кит
people
[ pi:pl ]
люди
sadness
[ 'sædnis ]
печаль
joy
[ ʤɔi ]
радость
happiness
[ 'hæpinis ]
счастье
feeling
[ 'fi:liŋ ]
чувство, чувствующий (от feel)
love
[ lʌv ]
любовь, любить
hate
[ heit ]
ненавидеть
indifference
[ in'difrəns ]
безразличие
surprise
[ sə'praiz ]
удивление, удивлять
anger
[ 'æŋgə ]
гнев, злость
fright
[ frait ]
испуг
laughter
[ 'lɑ:ftə ]
смех, хохот
black
[ blæk ]
черный
sympathy
[ 'simpəθi ]
симпатия, сострадание
fear
[ fiə ]
страх, опасение, бояться, опасаться
tenderness
[ 'tendənis ]
нежность (!NEW!)
blue
[ blu: ]
синий
brown
[ braun ]
коричневый
gold
[ gəuld ]
золото, золотой
green
[ gri:n ]
зеленый
grey
[ grei ]
серый
pink
[ piŋk ]
розовый
purple
[ 'pə:pl ]
лиловый, малиновый
red
[ red ]
красный
silver
[ 'silvə ]
серебро, серебряный
white
[ wait ]
белый
yellow
[ 'jeləu ]
желтый
lid
[ lid ]
крышка
towel
[ 'tauəl ]
полотенце
refrigerator
[ ri'friʤireitə ]
холодильник
cabinet
[ 'kæbinet ]
кабинет (не parlour)
stove
[ stəuv ]
печь, плита
oven
[ ʌvn ]
печь
faucet
[ 'fɔ:sɪt ]
водопроводный кран, вентиль
pigeon
[ piʤin ]
голубь
crow
[ krəu ]
ворона
beak
[ bi:k ]
клюв
eagle
[ 'i:gl ]
орел
owl
[ aul ]
сова
feather
[ 'feðə ]
предмет гордости, достижение
robin
[ 'rɔbin ]
малиновка
sparrow
[ 'spærəu ]
воробей
ostrich
[ 'ɔstriʧ ]
страус
egg
[ eg ]
яйцо
parrot
[ 'pærət ]
попугай
peacock
[ 'pi:kɔk ]
павлин
turkey
[ 'tə:ki ]
индейка
chicken
[ 'ʧikin ]
цыпленок, кура
duck
[ dʌk ]
утка
goose
[ gu:s ]
гусь
swan
[ swɔn ]
лебедь
stork
[ stɔ:k ]
аист
nest
[ nest ]
гнездо
swallow
[ 'swɔləu ]
глотать, проглатывать
crane
[ krein ]
журавль, подъемный кран
sky
[ skai ]
небо
sea
[ si: ]
море, океан
cliff
[ klif ]
утес, скала
beach
[ bi:ʧ ]
пляж
crab
[ kræb ]
краб
island
[ 'ailənd ]
остров
lighthouse
[ 'laithaus ]
маяк
pebble
[ 'pebl ]
галька, горный хрусталь
sand
[ sænd ]
песок
seaweed
[ 'si:wi:d ]
морская водоросль (TR!)
shell
[ ʃel ]
раковина, скорлупа
wave
[ weiv ]
волна
motel
[ məu'tel ]
мотель, гостиница
lifeboat
[ 'laifbəut ]
спасательная лодка
pail
[ peil ]
ведро
swimmer
[ 'swimə ]
пловец
tube
[ tju:b ]
труба (не pipe)
mask
[ mɑ:sk ]
маска
TV
[ ‚ti:'vi: ]
телевизор, телевидение
speaker
[ 'spi:kə ]
оратор
record
[ 'rekɔ:d ]
запись, пластинка, отчет, рекорд
headphones
[ 'hedfəunz ]
наушники
radio
[ 'reidiəu ]
радио
microphone
[ 'maikrəfəun ]
микрофон
gardening
[ 'gɑ:dniŋ ]
садоводство
reading
[ 'ri:diŋ ]
чтение
singing
[ 'siŋiŋ ]
пение (TR!)
ceiling
[ 'si:liŋ ]
потолок
wall
[ wɔ:l ]
стена
painting
[ 'peintiŋ ]
живопись
vase
[ vɑ:z ]
ваза
fireplace
[ 'faɪər‚pleɪs ]
камин (TR!)
staircase
[ 'stɛəkeis ]
лестница
step
[ step ]
шаг, шагать (step)
desk
[ desk ]
письменный стол
carpet
[ 'kɑ:pit ]
ковер, устилать
chair
[ ʧɛə ]
стул
bookcase
[ 'bukkeis ]
книжный шкаф
curtain
[ kə:tn ]
занавеска, занавес
cushion
[ 'kuʃən ]
подушка
sofa
[ 'səufə ]
диван
lamp
[ læmp ]
лампа
window
[ 'windəu ]
окно, оконный
plant
[ plɑ:nt ]
завод, растение, сажать, внедрять, посадить
photograph
[ 'fəutəgrɑ:f ]
фотография, фотографировать
stocking
[ 'stɔkiŋ ]
чулок
slip
[ slip ]
скольжение, скользить
brain
[ brein ]
мозг
throat
[ θrəut ]
горло
heart
[ hɑ:t ]
сердце
liver
[ 'livə ]
печень
stomach
[ 'stʌmək ]
живот, желудок
muscle
[ 'mʌs(ə)l ]
мышца
bone
[ bəun ]
кость
kidney
[ 'kidni ]
почка (анатом.)
vein
[ vein ]
вена, жила, жилка
willow
[ 'wiləu ]
ива
birch
[ bə:ʧ ]
береза, розга
oak
[ əuk ]
дуб
branch
[ brɑ:nʧ ]
ветвь, отрасль
acorn
[ 'eikɔ:n ]
желудь
pine
[ pain ]
сосна
cone
[ kəun ]
конус, шишка (еловая)
trunk
[ trʌŋk ]
ствол, туловище
bark
[ bɑ:k ]
кора дерева
root
[ 'ru:t ]
корень
leaf
[ li:f ]
лист
twig
[ twɪg ]
веточка, прутик
beech
[ bi:ʧ ]
бук
ash
[ æʃ ]
ясень
chestnut
[ 'ʧesnʌt ]
каштан
walnut
[ 'wɔ:lnʌt ]
грецкий орех
mountain
[ 'mauntin ]
гора
hill
[ hil ]
холм, гора
river
[ 'rivə ]
река
village
[ 'viliʤ ]
деревня
bridge
[ briʤ ]
мост
orchard
[ 'ɔ:ʧəd ]
фруктовый сад
pond
[ pɔnd ]
пруд (не pool)
stable
[ 'steibl ]
конюшня
hay
[ hei ]
сено
field
[ fi:ld ]
поле
fence
[ fens ]
забор
barn
[ bɑ:n ]
амбар
tent
[ tent ]
палатка
blocks
[ blɔks ]
кварталы (от block)
puzzle
[ pʌzl ]
приводить в затруднение, загадка
shovel
[ 'ʃʌvl ]
лопата
clay
[ klei ]
глина, земля
nightingale
[ 'naitiŋgeil ]
соловей
violet
[ 'vaiələt ]
фиолетовый (не purple)
consciousness
[ 'kɔnʃəsnis ]
сознание, сознательность
abstract
[ 'æbstrækt ]
отвлеченный, абстрактный
dramatic
[ drə'mætik ]
драматический
grand
[ grænd ]
величественный
resident
[ 'rezidənt ]
постоянный житель
prop
[ prɔp ]
подпорка, опора, подпирать
odd
[ ɔd ]
странный
recommend
[ ,rekə'mend ]
рекомендовать
comb
[ kəum ]
гребенка, расчесывать, расчесать
brush
[ brʌʃ ]
щетка, чистить щеткой
razor
[ 'reizə ]
бритва
scissors
[ 'sizəz ]
ножницы
powder
[ 'paudə ]
пудра
perfume
[ 'pə:fju:m ]
духи
pike
[ paik ]
щука (не lung)
fry
[ frai ]
(за)жарить
smelt
[ smelt ]
плавить
salmon
[ 'sæmən ]
лосось
trout
[ traut ]
форель
oyster
[ 'ɔistə ]
устрица
fin
[ fin ]
плавник
scale
[ skeil ]
масштаб
net
[ net ]
сеть
bait
[ beit ]
приманка
float
[ fləut ]
плавать, поплавок
prey
[ prei ]
жертва
glove
[ glʌv ]
перчатка
hat
[ hæt ]
шляпа
skirt
[ skə:t ]
юбка
trousers
[ 'trauzəz ]
брюки
uniform
[ 'ju:nifɔ:m ]
форма, форменная одежда
necklace
[ 'neklis ]
ожерелье
belt
[ belt ]
пояс, ремень
button
[ bʌtn ]
кнопка, пуговица
glasses
[ glɑ:siz ]
очки
pocket
[ 'pɔkit ]
карман
umbrella
[ ʌm'brelə ]
зонт
purse
[ pə:s ]
кошелек
criminal
[ 'kriminl ]
преступник, уголовный
break
[ breik ]
ломать
timid
[ 'timid ]
робкий, застенчивый
bomb
[ bɔm ]
бомба, бомбить
submarine
[ 'sʌbməri:n ]
подводная лодка
tank
[ tæŋk ]
танк, резервуар
cannon
[ 'kænən ]
пушка, орудие
navy
[ 'neivi ]
военный флот
sailor
[ 'seilə ]
матрос
army
[ 'ɑ:mi ]
армия
soldier
[ 'səulʤə ]
солдат
marine
[ mə'ri:n ]
морской флот, морской
rifle
[ 'raifl ]
ружье, винтовка
trigger
[ 'trigə ]
курок
barrel
[ 'bærəl ]
баррель
bullet
[ 'bulit ]
пуля
fish
[ fiʃ ]
рыба
kitten
[ kitn ]
котенок
tortoise
[ 'tɔ:təs ]
черепаха
blow
[ bləu ]
дуть
clap
[ klæp ]
хлопать, аплодировать; удар, хлопок
laugh
[ lɑ:f ]
смех, смеяться
open
[ əupn ]
открывать
point
[ pɔint ]
точка, пункт, суть дела, указывать, показывать
touch
[ tʌʧ ]
соприкосновение, контакт
walk
[ wɔ:k ]
гулять, ходить пешком (не hike)
close
[ kləus ]
закрывать(ся)
cough
[ kɔf ]
кашель
crawl
[ krɔ:l ]
ползать (не creep)
cry
[ krai ]
кричать, восклицать
dance
[ dɑ:ns ]
танцевать
jump
[ ʤʌmp ]
прыгать
hop
[ hɔp ]
хмель (бот.)
fall
[ fɔ:l ]
падать
drop
[ drɔp ]
капля, падать, ронять
draw
[ drɔ: ]
рисовать
read
[ ri:d ]
читать
run
[ rʌn ]
бегать, двигаться, бег, движение, направление
scratch
[ skræʧ ]
царапать
scream
[ skri:m ]
вскрикнуть, зареветь, визг, вопль (не shriek)
smile
[ smail ]
улыбаться, улыбка
sing
[ siŋ ]
пение, петь
shout
[ ʃaut ]
кричать, крик
shake
[ ʃeik ]
пожать (руки), дрожать, трясти
whisper
[ 'wispə ]
шепот, шептать
whistle
[ 'wɪsəl ]
свист, свистеть
write
[ rait ]
писать, записывать
soap
[ səup ]
мыло
bug
[ bʌg ]
клоп, насекомое, жук (амер.)
herring
[ 'heriŋ ]
сельдь
oil
[ ɔil ]
масло
engine
[ 'enʤin ]
двигатель, мотор, машина
wheel
[ wi:l ]
колесо
tyre
[ 'taɪər ]
шина
boot
[ bu:t ]
ботинок, сапог
bonnet
[ 'bɔnit ]
капор, дамская шляпа
restrain
[ ris'trein ]
сдерживать
piano
[ 'pjænəu ]
пианино
harp
[ hɑ:p ]
арфа
bow
[ bau ]
кланяться, сгибаться
string
[ striŋ ]
вереница, ряд, струна, связывать
drum
[ drʌm ]
барабан
trumpet
[ 'trʌmpit ]
труба
organ
[ 'ɔ:gən ]
орган
universe
[ 'ju:nivə:s ]
мир, вселенная
substance
[ 'sʌbstəns ]
вещество
science
[ 'saiəns ]
наука, умение
precision
[ pri'siʒən ]
точность
stem
[ stem ]
стержень
lily
[ 'lili ]
лилия
daisy
[ 'deizi ]
маргаритка
bulb
[ bʌlb ]
луковица, электрическая лампочка
rose
[ rəuz ]
роза
bud
[ bʌd ]
почка, бутон, давать почки, пускать ростки
thorn
[ θɔ:n ]
шип, колючка (не prick)
sunflower
[ 'sʌn,flauə ]
подсолнух
jumper
[ 'ʤʌmpə ]
джемпер
bed
[ bed ]
постель
pillow
[ 'piləu ]
подушка
sheet
[ ʃi:t ]
простыня, лист, пласт
blanket
[ 'blæŋkit ]
одеяло
mirror
[ 'mirə ]
зеркало
mattress
[ 'mætris ]
матрац
closet
[ 'klɔzit ]
чулан
diver
[ 'daivə ]
водолаз
engineer
[ ,enʤi'niə ]
инженер
cook
[ kuk ]
готовить, повар
trainer
[ 'treinə ]
тренер
conductor
[ kən'dʌktə ]
кондуктор
surgeon
[ 'sə:ʤən ]
хирург
building
[ 'bildiŋ ]
здание
store
[ stɔ: ]
магазин, имущество, запасать, снабжать
bend
[ bend ]
гнуться, изгибаться
clamp
[ klæmp ]
складывать, скреплять (не brace)
wood
[ wud ]
лес, древесина, дрова
outlet
[ 'autlet ]
выход, выходное отверстие
saw
[ sɔ: ]
видел, смотрел (от see)
brace
[ breis ]
связывать, скреплять (не clamp)
mallet
[ 'mælit ]
деревянный молоток
hammer
[ 'hæmə ]
молоток
hook
[ huk ]
крючок
hatchet
[ 'hæʧit ]
топор(ик)
chisel
[ 'ʧizl ]
резец, ваять, высекать
level
[ levl ]
уровень
bolt
[ bəʋlt ]
молния
screw
[ skru: ]
привинчивать, завинчивать, принуждать, винт
nut
[ nʌt ]
орех
fee
[ fi: ]
гонорар, платить гонорар
salary
[ 'sæləri ]
оклад
duration
[ djuə'reiʃən ]
продолжительность
responsibility
[ ris,pɔnsə'biliti ]
ответственность
bathroom
[ 'bɑ:θrum ]
ванная комната
toilet
[ 'tɔilit ]
туалет
kitchen
[ 'kiʧin ]
кухня
bookshelf
[ 'bukʃelf ]
книжная полка
dish
[ diʃ ]
блюдо
law
[ lɔ: ]
закон, право
bat
[ bæt ]
бить
pony
[ 'pəuni ]
пони
horse
[ hɔ:s ]
лошадь
foal
[ fəul ]
жеребенок
lamb
[ læm ]
ягненок, баранина
hog
[ hɔg ]
свинья, боров
bull
[ bul ]
бык
reed
[ ri:d ]
тростник, камыш (не cane)
target
[ 'tɑ:git ]
задание
lobster
[ 'lɔbstə ]
омар
starling
[ 'stɑ:liŋ ]
скворец
cuckoo
[ n'kuku: ]
кукушка
finger
[ 'fiŋgə ]
палец
gum
[ gʌm ]
смола, клей; склеивать(ся) (не tar)
thumb
[ θʌm ]
большой палец (руки)
index
[ 'indeks ]
индекс, указатель, показатель
notebook
[ 'nəutbuk ]
тетрадь
pencil
[ 'pensil ]
карандаш
ruler
[ 'ru:lə ]
линейка, правитель
bell
[ bel ]
звонок
chalk
[ ʧɔ:k ]
мел
compass
[ 'kʌmpəs ]
объем, диапазон; компас; циркуль
glue
[ glu: ]
клей; клеить, приклеивать
paper
[ 'peipə ]
бумага, газета
complicated
[ 'kɔmplikeitid ]
сложный
flu
[ flu: ]
грипп
stroke
[ strəuk ]
удар, гладить
tall
[ tɔ:l ]
невероятный, высокий
short
[ ʃɔ:t ]
короткий, слабый, внезапно
slim
[ slim ]
стройный
thin
[ θin ]
тонкий, худощавый
fat
[ fæt ]
жирный
Bold
[ bəuld ]
смелый (не dare)
moustache
[ məs'tɑ:ʃ ]
усы
handsome
[ 'hændsəm ]
красивый
swift
[ swift ]
быстрый (не speed)
fracture
[ 'frækʧə ]
перелом, излом; ломать
cold
[ kəuld ]
холод, холодный
sneeze
[ sni:z ]
чихать, чиханье
toes
[ tu:z ]
пальцы ноги(носки) (TR!)
stuff
[ 'stʌf ]
вещество, материал, заполнять, набивать
learned
[ 'lə:nt ]
ученый
box
[ bɔks ]
ящик, коробка, ложа (театр.)
fine
[ fain ]
прекрасно, прекрасный
action
[ 'ækʃən ]
действие, поступок
tire
[ 'taiə ]
уставать, надоесть
bamboo
[ bæm'bu: ]
бамбук
mulberry
[ 'mʌlbəri ]
тутовое дерево (TR!)
acacia
[ ə'keɪʃə ]
акация
edible
[ 'edibl ]
съедобный
poisonous
[ 'pɔiznəs ]
ядовитый
home
[ həum ]
дом
bald
[ bɔ:ld ]
лысый, оголенный
blame
[ bleim ]
считать виноватым, вина, упрек, порицание
attitude
[ 'ætitju:d ]
позиция, отношение, поза
particular
[ pə'tikjulə ]
особый
origin
[ 'ɔriʤin ]
происхождение
sustain
[ səs'tein ]
поддерживать
expectation
[ ,ekspek'teiʃən ]
ожидание
ticket
[ 'tikit ]
билет
porter
[ 'pɔ:tə ]
носильщик
suitcase
[ 's(j)u:tkeis ]
чемодан
baggage
[ 'bægiʤ ]
багаж
cabin
[ 'kæbin ]
каюта
update
[ ʌp'deɪt ]
модернизация (TR!)
updated
[ ʌp'deɪtɪd ]
обновленный (TR!)
warehouse
[ 'weər‚haʋz ]
склад, пакгауз
check
[ ʧek ]
проверять, регистрировать
remain
[ ri'mein ]
оставаться
China
[ 'ʧainə ]
фарфор
pitcher
[ 'piʧə ]
подающий
table
[ teibl ]
стол, таблица, расписание
napkin
[ 'næpkin ]
салфетка, пеленка
saucer
[ 'sɔ:sə ]
блюдце
ring
[ riŋ ]
кольцо, звон, звонок, звенеть, звонить
chain
[ ʧein ]
цепь
pin
[ pin ]
булавка, значок, прикалывать
watch
[ wɔʧ ]
часы, cмотреть, наблюдать
wallet
[ 'wɒlɪt ]
бумажник
handbag
[ 'hændbæg ]
дамская сумочка
test
[ test ]
анализ, проверка, испытывать
dump
[ dʌmp ]
разгружать
strange
[ streinʤ ]
странный
foreign
[ 'fɔrin ]
иностранный
huge
[ hju:ʤ ]
огромный (не bulk)
build
[ bild ]
строить
whale
[ weil ]
кит
walrus
[ 'wɔ:lrəs ]
морж
seal
[ si:l ]
печать, запечатывать
running
[ 'rʌniŋ ]
пробег, бегущий
walking
[ 'wɔ:kiŋ ]
гуляющий
tennis
[ 'tənis ]
теннис
wrestle
[ 'resl ]
бороться
boxing
[ 'bɔksiŋ ]
бокс
football
[ 'futbɔ:l ]
футбол
swimming
[ 'swimiŋ ]
плавание
hen
[ hen ]
курица
kid
[ kid ]
ребенок (разг.), обманывать (сленг.)
secretary
[ 'sekritəri ]
секретарь
manager
[ 'mænəʤə ]
управляющий
envelope
[ 'enviləup ]
конверт
employee
[ ,emplɔi'i: ]
служащий, работник
employer
[ 'emplɔiə ]
наниматель
typewriter
[ 'taɪp‚raɪtər ]
пишущая машинка
cherry
[ 'ʧeri ]
вишня
banana
[ bə'nɑ:nə ]
банан
bean
[ bi:n ]
боб
sprout
[ spraut ]
пускать ростки; отросток, побег
corn
[ kɔ:n ]
кукуруза
after
[ 'ɑ:ftə ]
после
again
[ ə'gen ]
снова
all
[ ɔ:l ]
все, весь
also
[ 'ɔ:lsəu ]
тоже, также
always
[ 'ɔ:lwəz ]
всегда
and
[ ənd ]
и
angrily
[ 'æŋgrili ]
сердито (!NEW!)
angry
[ 'æŋgri ]
сердитый
animal
[ 'æniməl ]
животное
another
[ ə'nʌðə ]
еще один, другой
ask
[ ɑ:sk ]
просить, спрашивать
at
[ ət ]
в, у
consider
[ kən'sidə ]
считать
crowd
[ kraud ]
толпа, толпиться
care
[ kɛə ]
заботиться, переживать
guess
[ ges ]
отгадывать, догадка
glance
[ glɑ:ns ]
взглянуть, мелькнуть
rise
[ raiz ]
подниматься, восходить, подъем, повышение
pick
[ pik ]
собирать, подбирать, выбирать
happen
[ hæpn ]
случаться, происходить
handy
[ 'hændi ]
удобный; ловкий, искусный
occupation
[ ,ɔkju'peiʃn ]
занятие
respect
[ ris'pekt ]
